n_calls,missed_calls,p50_resp_min,p90_resp_min,avg_resp_min,units,legs,avg_road_factor,avg_hour_mult,avg_zone_mult,segment,policy_id
6,0,4.503635569786364,7.740731109101965,4.911419032656927,46,231,1.4499999999999937,1.2179653679653668,1.0,2023-03-17_S2,nearest_eta
16,0,3.3494774468959583,5.1517645265457634,3.6240632739225003,46,729,1.3500000000000156,1.034979423868317,1.0,2023-03-18_S0,nearest_eta
17,0,4.268595952582462,5.0045007246485325,4.0063481361446724,46,760,1.5499999999999778,1.0967763157894808,1.0,2023-03-18_S1,nearest_eta
4,0,2.2967303079894985,6.850839065551427,3.702919707628965,46,186,1.449999999999995,1.0,1.0,2023-03-18_S2,nearest_eta
8,0,3.4544746894149476,5.502468093879925,3.8280891458151727,46,372,1.3500000000000092,1.0991935483870912,1.0,2023-03-19_S0,nearest_eta
17,0,3.699337923129503,4.634571457781226,3.980640332119442,46,760,1.5499999999999778,1.0765131578947396,1.0,2023-03-19_S1,nearest_eta
12,0,2.7708511749058244,7.675907220349328,4.294184461773136,46,538,1.4500000000000104,1.0473977695167314,1.0,2023-03-19_S2,nearest_eta
17,0,2.864342350720041,9.730358647025595,4.619370199208763,46,765,1.3500000000000152,1.0184313725490237,1.0,2023-03-20_S0,nearest_eta
21,0,3.749315387620603,7.1971380896122055,4.7056968032036295,46,939,1.5499999999999734,1.0837593184238503,1.0,2023-03-20_S1,nearest_eta
5,0,2.7831325755090925,4.064584043357957,2.9171779150039194,46,232,1.4499999999999937,1.0103448275862068,1.0,2023-03-20_S2,nearest_eta
13,0,3.4202897763201303,11.124467068183781,5.222790572578309,46,607,1.3500000000000143,1.0115321252059242,1.0,2023-03-21_S0,nearest_eta
13,0,3.353726899805322,6.559927686490401,3.9850195485223683,46,597,1.549999999999984,1.1118927973199388,1.0,2023-03-21_S1,nearest_eta
30,0,3.2931887682375782,6.097238662419802,4.14646201543746,46,1312,1.450000000000031,1.1170731707317016,1.0,2023-03-21_S2,nearest_eta
12,0,3.49795273276583,10.43467029692235,5.644616069675377,46,540,1.3500000000000132,1.0042592592592572,1.0,2023-03-22_S0,nearest_eta
14,0,3.1374210475839863,6.494288437956868,3.9644881566963397,46,626,1.5499999999999827,1.0722044728434421,1.0,2023-03-22_S1,nearest_eta
8,0,3.484632382034852,4.998030549382073,3.6004329619095756,46,360,1.449999999999993,1.0,1.0,2023-03-22_S2,nearest_eta
6,0,3.2395985707983854,4.872495011416053,3.4149875275875607,46,277,1.3500000000000045,1.0346570397111894,1.0,2023-03-23_S0,nearest_eta
6,0,3.3150094874957947,4.6278517016183605,3.4870089283908605,46,273,1.5500000000000071,1.0500000000000054,1.0,2023-03-23_S1,nearest_eta
9,0,3.876312602660166,7.008195842749395,4.78979719211176,46,402,1.4499999999999986,1.0839552238806007,1.0,2023-03-23_S2,nearest_eta
9,0,3.0415200788214225,7.60911153007928,4.916262736442899,46,410,1.3500000000000103,1.0608536585365917,1.0,2023-03-24_S0,nearest_eta
28,0,3.3041762474938663,9.019876496998833,4.352067703855915,46,1213,1.5499999999999692,1.0875515251442816,1.0,2023-03-24_S1,nearest_eta
38,0,3.294984995263082,6.259139503122151,4.206261110749825,46,1583,1.450000000000009,1.091092861655074,1.0,2023-03-24_S2,nearest_eta
13,0,3.10583935600543,3.967427017341796,3.097766508700734,46,589,1.350000000000014,1.0322580645161348,1.0,2023-03-25_S0,nearest_eta
13,0,3.401402034887996,6.500959617243105,4.737102660782748,46,600,1.5499999999999838,1.1120000000000083,1.0,2023-03-25_S1,nearest_eta
11,0,4.074976764384694,5.276917959901439,4.187354056231673,46,496,1.4500000000000075,1.2134072580645192,1.0,2023-03-25_S2,nearest_eta
3,0,3.5690950753114885,6.398699072116907,4.208363456657015,46,141,1.3499999999999965,1.0163120567375892,1.0,2023-03-26_S0,nearest_eta
7,0,3.32986049856626,11.478567496602402,5.499248056581413,46,320,1.5500000000000078,1.0924999999999963,1.0,2023-03-26_S1,nearest_eta
4,0,3.4699002027565897,4.395633189960114,3.3842131307096093,46,186,1.449999999999995,1.1129032258064475,1.0,2023-03-26_S2,nearest_eta
9,0,3.221444623747857,8.624932161335696,4.851885050108887,46,417,1.3500000000000105,1.0056354916067158,1.0,2023-03-27_S0,nearest_eta
