n_calls,missed_calls,p50_resp_min,p90_resp_min,avg_resp_min,units,legs,avg_road_factor,avg_hour_mult,avg_zone_mult,segment,policy_id
15,0,3.7693816917883063,4.723740882741436,3.690470561457509,46,697,1.54999999999998,1.106814921090391,1.0,2023-03-11_S1,least_busy
18,0,3.226613373073123,11.787067602533707,5.293010568502956,46,783,1.4500000000000213,1.1922094508301433,1.0,2023-03-11_S2,least_busy
16,0,4.733462811081688,15.900358737964792,6.585777219017051,46,714,1.5499999999999794,1.0781512605042063,1.0,2023-03-12_S1,least_busy
22,0,3.387439765862066,6.190418311491995,4.2264553029279455,46,992,1.4500000000000264,1.13155241935483,1.0,2023-03-12_S2,least_busy
8,0,3.024435172894326,4.7834106309152125,3.331481982510934,46,372,1.3500000000000092,1.0,1.0,2023-03-13_S0,least_busy
15,0,3.6883695707950603,12.166131254797769,5.359956013840428,46,656,1.4500000000000166,1.056326219512197,1.0,2023-03-13_S2,least_busy
9,0,6.09851576609743,6.604021658493568,4.789670231377704,46,398,1.3500000000000099,1.0,1.0,2023-03-14_S0,least_busy
6,0,3.9394690794274903,10.711092110697578,5.748414483410362,46,273,1.5500000000000071,1.0500000000000054,1.0,2023-03-14_S1,least_busy
20,0,3.272774850601748,5.65493375533837,3.9721984562045782,46,865,1.4500000000000237,1.0700578034682053,1.0,2023-03-14_S2,least_busy
6,0,4.160868440232072,13.749126443091557,6.625399469308511,46,271,1.350000000000004,1.0,1.0,2023-03-15_S0,least_busy
18,0,2.9789204915606016,4.152625439534999,3.2120160743511805,46,814,1.5499999999999763,1.1179361179361096,1.0,2023-03-15_S1,least_busy
19,0,3.228532593224736,6.398428794562318,3.5952637563688596,46,850,1.4500000000000233,1.0941764705882322,1.0,2023-03-15_S2,least_busy
16,0,3.3819436888497623,5.582436591736292,3.820862734860752,46,738,1.3500000000000159,1.0352981029810278,1.0,2023-03-16_S0,least_busy
26,0,3.4697234178965304,5.1232639162127676,4.732856325739058,46,1153,1.5499999999999698,1.1060711188204497,1.0,2023-03-16_S1,least_busy
2,0,2.5319475471466584,2.7986025449584173,2.5319475471466584,46,95,1.3499999999999976,1.0,1.0,2023-03-17_S0,least_busy
23,0,3.6878072211355786,7.2723365945520175,4.53341577068461,46,998,1.5499999999999723,1.1094689378757507,1.0,2023-03-17_S1,least_busy
6,0,3.49073745134352,7.627290371382882,4.537713716734666,46,230,1.4499999999999937,1.2182608695652164,1.0,2023-03-17_S2,least_busy
16,0,3.3695886180422927,5.139511987012121,3.6554980901690906,46,724,1.3500000000000156,1.0352209944751423,1.0,2023-03-18_S0,least_busy
17,0,4.538233840630053,4.888409694654197,4.043287521842891,46,752,1.549999999999978,1.096210106382986,1.0,2023-03-18_S1,least_busy
4,0,2.3213238608007907,6.9527024871499465,3.745607639051793,46,187,1.449999999999995,1.0,1.0,2023-03-18_S2,least_busy
8,0,3.3000292872612897,5.210915553439038,3.7092185940862876,46,371,1.3500000000000092,1.0989218328840915,1.0,2023-03-19_S0,least_busy
17,0,3.8475484583852433,4.73154766535691,4.0599925215359915,46,764,1.5499999999999778,1.076636125654453,1.0,2023-03-19_S1,least_busy
12,0,2.767966466170175,7.585626501655526,4.293667631912725,46,543,1.4500000000000106,1.0470534069981612,1.0,2023-03-19_S2,least_busy
17,0,2.8778695774731533,9.66960344958908,4.619162787818675,46,769,1.3500000000000145,1.0183355006501993,1.0,2023-03-20_S0,least_busy
21,0,3.8152583852017785,7.306775514475773,4.698797896056679,46,932,1.5499999999999736,1.084012875536476,1.0,2023-03-20_S1,least_busy
5,0,2.7607251612958557,4.009965586822638,2.889886444654464,46,232,1.4499999999999937,1.0103448275862068,1.0,2023-03-20_S2,least_busy
13,0,3.5143550097808425,11.289790586997048,5.32976938743994,46,607,1.3500000000000143,1.0115321252059242,1.0,2023-03-21_S0,least_busy
13,0,3.239777144167345,6.21746530449121,3.9810131144956378,46,599,1.5499999999999838,1.1119365609348972,1.0,2023-03-21_S1,least_busy
30,0,3.3093907903496484,5.914340207887117,4.160550434405663,46,1316,1.450000000000031,1.1162613981762857,1.0,2023-03-21_S2,least_busy
12,0,3.4699018181604577,10.772235356363852,5.6835307755380535,46,539,1.3500000000000132,1.004174397031538,1.0,2023-03-22_S0,least_busy
14,0,3.2196188306904556,6.4986968193089245,3.922856772372271,46,627,1.5499999999999827,1.072169059011156,1.0,2023-03-22_S1,least_busy
8,0,3.5450135666152107,5.038333652929327,3.6285924441844317,46,360,1.449999999999993,1.0,1.0,2023-03-22_S2,least_busy
6,0,3.1369008386375774,4.841932130016586,3.378680538602586,46,273,1.3500000000000043,1.0351648351648333,1.0,2023-03-23_S0,least_busy
6,0,3.2962603729394773,4.667461584141573,3.4837730684606343,46,274,1.5500000000000071,1.0500000000000054,1.0,2023-03-23_S1,least_busy
