n_calls,missed_calls,p50_resp_min,p90_resp_min,avg_resp_min,p50_wait_min,p90_wait_min,avg_onscene_min,avg_transport_min,avg_turnaround_min,units,segment
15,0,3.3933149762464874,5.010597786303702,3.5084481203682807,0.0,0.0,16.691702179873207,7.312136989489833,26.07613364904933,46,2023-01-28_S2
22,0,3.450817797458589,8.044783972044284,4.822475125903041,0.0,0.0,19.078671165520433,9.963185863161529,22.530059674071243,46,2023-01-29_S0
15,0,2.8934545561430856,5.685069338407977,3.4983221072535478,0.0,0.0,19.75662611484775,10.623262624928902,23.51792245957578,46,2023-01-29_S1
5,0,3.2334234303462854,8.558263324690982,4.889672080829046,0.0,0.0,21.23793073071629,11.411466632313445,21.776734497706563,46,2023-01-29_S2
9,0,2.893965452186919,7.51351305748714,5.062848728511478,0.0,0.0,19.581477064250596,8.72272742230472,27.211088142498895,46,2023-01-30_S0
5,0,3.5652623940484856,5.595422412850656,3.9569963209082415,0.0,0.0,23.93245205035931,13.693832573053541,18.1307512105235,46,2023-01-30_S1
36,0,2.993236766167155,6.946521340961592,3.756177191591348,0.0,0.0,22.93162580624599,10.419539663602949,26.335999338248158,46,2023-01-30_S2
8,0,3.725109075917199,8.680081539585213,5.282181450372164,0.0,0.0,21.603659405374568,14.084850239819541,20.03893978312844,46,2023-01-31_S1
11,0,3.683929762456432,7.497565975970183,4.458081660489627,0.0,0.0,16.45983175161858,10.66849463429876,22.896954934912614,46,2023-01-31_S2
15,0,3.2612909321596955,6.109233000482133,3.9626426475332712,0.0,0.0,18.26521522388581,7.167080793963965,23.895674216745086,46,2023-02-01_S0
8,0,3.2990199297006066,10.571041300290181,5.740491586138576,0.0,0.0,24.93471378761577,16.222020413860587,18.89013568291736,46,2023-02-01_S1
35,0,3.5884218287955854,8.973586178612994,4.6466444734869805,0.0,0.0,19.616368129295687,10.251744098730105,26.977237495685987,46,2023-02-01_S2
12,0,3.3052645125361497,5.4712267044033895,3.9495971079614107,0.0,0.0,26.62078048232803,7.343514160583479,20.15621685855583,46,2023-02-02_S0
16,0,2.973536129940888,6.179931128836287,4.3491418111034115,0.0,0.0,19.340105761353026,7.626590263137478,21.614192501248986,46,2023-02-02_S1
23,0,2.7654492707829625,10.067578422547786,4.002691772767197,0.0,0.0,17.544917164568798,10.150087035228273,25.83409130471591,46,2023-02-02_S2
13,0,3.0050319328720905,4.247813131134867,2.910592234079191,0.0,0.0,20.466696418179602,3.5867751330014843,21.239078513739138,46,2023-02-03_S0
24,0,3.192811018612697,11.033392044797784,4.7258398519991625,0.0,0.0,17.63790624082607,10.889948888989062,28.247711592745247,46,2023-02-03_S1
13,0,2.971490033219868,7.977785018386619,4.424911207435231,0.0,0.0,20.07703488780055,7.023720411338895,24.20451342135632,46,2023-02-03_S2
7,0,2.871031328467951,3.114801698643392,2.556818563478694,0.0,0.0,24.081809206525445,5.580878812800249,24.724107711161427,46,2023-02-04_S0
7,0,3.6570930232336396,6.216193629954638,4.3305411178416895,0.0,0.0,24.94698159351706,9.431767286210842,20.957998561959954,46,2023-02-04_S1
11,0,3.342363658188516,5.390922495089541,3.979351387960753,0.0,0.0,22.49203928228856,8.038931027009339,22.191748711935997,46,2023-02-04_S2
4,0,3.516680377952077,4.988795914347211,3.5984461291780483,0.0,0.0,17.463009735884494,7.69602358895056,26.27172345850492,46,2023-02-05_S0
7,0,3.193694102908456,3.812967579804937,3.1736300632433205,0.0,0.0,21.303760918590626,6.228722700475051,21.53269015494053,46,2023-02-05_S1
5,0,2.871031328467951,8.00464061577098,4.59154423791014,0.0,0.0,19.726116503108024,7.62184392030845,31.74965757956169,46,2023-02-05_S2
24,0,3.2040378854726725,4.27857854059517,3.678164031605327,0.0,0.0,22.12509679809825,5.815478257130107,24.53670126829176,46,2023-02-06_S0
14,0,2.588987521014533,4.180915307267451,3.8538296150429194,0.0,0.0,17.826720821082855,8.938177966504666,25.311371805068802,46,2023-02-06_S1
5,0,3.4553414980111548,3.952647043832973,3.4574617059568054,0.0,0.0,11.721017197999595,5.510329831286688,28.807412164327502,46,2023-02-06_S2
12,0,3.0789598861423184,5.687667958741914,3.6428967809010793,0.0,0.0,19.45512804867455,7.341716268947457,22.33454746754745,46,2023-02-07_S0
6,0,3.574447641307523,6.437875556134741,4.030310344369032,0.0,0.0,24.862913218210995,12.888165550495394,26.450739893255257,46,2023-02-07_S1
19,0,4.677857717050447,12.66914797663027,6.828305329599002,0.0,0.0,16.564584621192484,16.694444584976722,23.863937296206444,46,2023-02-07_S2
9,0,3.1688276891599743,11.058682187893801,4.965763908486369,0.0,0.0,18.446899358728686,10.955334612324062,23.990465454118596,46,2023-02-08_S0
3,0,4.375985993185429,5.132635091202881,4.032555394294662,0.0,0.0,17.811979369586087,9.204061637676851,28.631108951951592,46,2023-02-08_S1
20,0,3.1841732217537575,6.274241415894517,4.067671965421402,0.0,0.0,18.252296024599072,9.9989973199318,23.634755753846488,46,2023-02-08_S2
6,0,3.1827015240872756,7.825101902093927,4.579301833732312,0.0,0.0,21.099005024677467,9.876773674941159,26.044662964080572,46,2023-02-09_S0
6,0,3.3227563114279164,8.980637960756933,4.8453525107285325,0.0,0.0,20.418016857377562,11.905217404395989,27.541926013493637,46,2023-02-09_S2
17,0,3.734175093542433,8.44754759103784,4.650374585191799,0.0,0.0,19.195378508684254,10.398130020500602,24.634543676232386,46,2023-02-10_S0
18,0,2.9391860547546633,7.014498175273657,4.509338255923408,0.0,0.0,21.634935409274654,9.885504283399037,20.620721928214774,46,2023-02-10_S1
12,0,3.320169541417039,15.986583924029057,5.554199759685098,0.0,0.0,19.558791687212757,18.34084328591757,21.552403158401532,46,2023-02-10_S2
5,0,4.727595939921004,12.885910986841397,6.621785434907272,0.0,0.0,15.78665246234145,13.330805873606385,23.083902062919087,46,2023-02-11_S0
12,0,2.8889852956737716,4.412256567725955,3.1605761877163,0.0,0.0,16.687518738470988,4.0008932464851314,23.556670387439883,46,2023-02-11_S2
26,0,3.11131416597966,8.49477094486613,4.306837877179022,0.0,0.0,20.62342353026181,6.787838386972347,25.662155493984343,46,2023-02-12_S0
13,0,3.332303702752103,11.17172299993011,5.603508094535481,0.0,0.0,20.088034308813967,15.78566757288909,21.957464523905614,46,2023-02-12_S1
13,0,3.1427020769771126,5.9366275093063114,4.930704892803382,0.0,0.0,19.906010205984856,9.714239166463042,28.3098802758991,46,2023-02-12_S2
13,0,3.535905516814662,4.872373963789849,3.9291543727694043,0.0,0.0,23.10011778709643,6.774894346608501,21.480275805894276,46,2023-02-13_S0
