segment,hour,n,mean,p50,p90
2024-07-04_S2,20,8,21.103845662577218,19.880950365580873,30.28917180797903
2024-07-05_S2,20,4,23.58629579478262,22.577918362178295,29.435699789138003
2024-07-06_S2,20,7,28.078263139363138,22.193651780597765,40.638739407992006
2024-07-07_S2,20,4,31.40156919378953,33.23832185438476,38.191763560451065
2024-07-10_S2,20,2,25.96212191473018,25.96212191473018,27.66759870366432
2024-07-13_S2,20,8,24.883264465568963,24.29909920785157,39.756569870020115
2024-07-14_S2,20,4,19.37389376078348,18.541433898238463,26.307088528471592
2024-07-15_S2,20,5,23.373378186826592,19.457402562626697,34.421637767241236
2024-07-16_S2,20,3,21.287433880851122,20.988249941614054,23.982063644858535
2024-07-17_S2,20,3,20.60968736656957,12.690510733748315,31.98095938131707
2024-07-18_S2,20,10,25.57443319624023,21.613599929716862,42.534894212492844
2024-07-19_S2,20,8,22.700262640068658,20.996588814514404,28.32605829372947
2024-07-21_S2,20,5,15.18851935968298,15.332953797759306,17.651508552804717
2024-07-22_S2,20,7,27.540217322863686,23.382412732644454,42.82723048191514
2024-07-23_S2,20,7,20.16647249111447,18.490182428094116,31.192313900565885
2024-07-24_S2,20,1,15.569405897322339,15.569405897322339,15.569405897322339
2024-07-25_S2,20,2,28.37728986436112,28.37728986436112,36.99423438165113
2024-07-27_S2,20,3,20.905580785237238,21.506941945534102,24.31584456485848
2024-07-28_S2,20,4,25.052778071405093,23.871014961477407,34.402753435522605
2024-07-29_S2,20,4,27.736042316717576,28.877100499425122,31.844820245028025
2024-07-30_S2,20,5,27.174129569874463,23.73403549451858,34.03712812192358
2024-07-31_S2,20,7,25.995247604864655,28.098691057926775,33.76627081208929
2024-08-02_S2,20,1,30.13553078448331,30.13553078448331,30.13553078448331
2024-08-03_S2,20,6,26.972394632268216,25.005932754621384,34.33828796099294
2024-08-04_S2,20,8,19.98559010999398,15.178664577493667,32.17361317395279
2024-08-05_S2,20,5,39.2992185906911,42.80026141683018,47.28361035830115
2024-08-06_S2,20,3,22.944070027338483,23.665242644889815,28.63636756848401
2024-08-07_S2,20,7,25.454561234424887,21.76541260305125,37.92446918067938
2024-08-08_S2,20,3,34.94775767901012,27.897334112379195,50.70353009071959
2024-08-09_S2,20,5,29.18333400832962,26.078284581400595,43.30147249424752
2024-08-10_S2,20,7,24.38556287693259,16.700395671542953,42.117792148989764
2024-08-11_S2,20,6,25.650475833619424,21.614016692230674,39.27246666325496
2024-08-12_S2,20,7,28.090475166150984,29.549333778035965,39.369127452112316
2024-08-13_S2,20,4,22.572121283628473,19.047624730498836,32.11641386138969
2024-08-14_S2,20,4,25.802185802847657,19.62334484354123,42.342077797310495
2024-08-15_S2,20,3,22.667639463954902,20.499090559834436,31.809424651988486
2024-08-16_S2,20,1,13.399670577233932,13.399670577233932,13.399670577233932
2024-08-17_S2,20,2,15.023766388587845,15.023766388587845,16.079316356990027
2024-08-18_S2,20,1,18.193860473403078,18.193860473403078,18.193860473403078
2024-08-20_S2,20,9,24.481058470515602,26.262466595596546,29.967540099838644
2024-08-21_S2,20,4,21.40464753871116,23.42190947509073,25.41012328592904
2024-08-22_S2,20,3,20.497979420460254,19.932157656454443,23.488220704188123
2024-08-23_S2,20,1,40.503049464152355,40.503049464152355,40.503049464152355
2024-08-24_S2,20,4,17.646667384700716,17.574893552072666,22.556740665023504
2024-08-25_S2,20,3,20.39563858877796,21.768286278207057,21.81023325059088
2024-08-26_S2,20,7,30.464448383167767,32.76690218168289,41.359911023991714
2024-08-27_S2,20,2,24.047409097107256,24.047409097107256,25.65941287943763
2024-08-28_S2,20,4,23.967097610101813,20.22152176951219,36.96915849925651
2024-08-29_S2,20,5,29.200586632243613,34.44854740649522,36.90686580417148
2024-08-30_S2,20,4,25.721852853381257,26.586368409568124,31.6130894882961
2024-08-31_S2,20,4,19.04492644806685,18.808583858564106,23.399200393038566
2024-09-01_S2,20,2,38.36326688940654,38.36326688940654,45.085805576685566
2024-09-02_S2,20,2,18.865000195667612,18.865000195667612,19.953459519844564
2024-09-03_S2,20,2,19.22787385579849,19.22787385579849,23.339050882106026
2024-09-04_S2,20,2,24.67831864692168,24.67831864692168,27.26855405939963
2024-09-05_S2,20,4,36.4201523677515,23.574336472025845,63.57600628609144
2024-09-06_S2,20,4,24.941311437223547,22.702551895272798,35.1844989713306
2024-09-07_S2,20,2,18.781788972313787,18.781788972313787,24.312749033873438
2024-09-08_S2,20,2,20.540323384715165,20.540323384715165,22.214854977831244
2024-09-10_S2,20,3,19.049669588075073,18.754159025034998,25.004298969849387
2024-09-11_S2,20,1,14.580031156607516,14.580031156607516,14.580031156607516
2024-09-12_S2,20,7,23.600304744411556,23.010187531814736,31.452838924826157
2024-09-13_S2,20,2,34.4232744853706,34.4232744853706,46.99871775229234
2024-09-14_S2,20,3,17.993392639564437,17.924659650142523,19.071223271446932
2024-09-15_S2,20,1,16.18752186896418,16.18752186896418,16.18752186896418
2024-09-16_S2,20,6,29.23558314927965,29.69296508185326,33.10794938052327
2024-09-17_S2,20,1,16.369504393392297,16.369504393392297,16.369504393392297
2024-09-18_S2,20,4,20.264439087974086,18.109448617754907,26.840184954031805
2024-09-19_S2,20,2,30.527032319326555,30.527032319326555,32.038624372107
2024-09-20_S2,20,3,20.962811925830902,19.315887306016982,25.303777503763122
2024-09-21_S2,20,2,26.723222484032828,26.723222484032828,38.048165934582244
2024-09-22_S2,20,4,40.42423856847963,40.024637694828755,58.653847882894915
2024-09-23_S2,20,4,37.12182064595208,40.314771348948476,49.861591955594946
2024-09-24_S2,20,2,27.11776358815112,27.11776358815112,32.51020621218237
2024-09-25_S2,20,6,21.655041892711292,18.33191508893109,35.02704783899266
2024-09-26_S2,20,2,20.086086738311778,20.086086738311778,24.290083786118803
2024-09-27_S2,20,3,16.942319806033485,17.440078660104692,19.678384886070656
2024-09-28_S2,20,5,32.017647358774234,17.611751058863728,64.52783721575486
2024-09-29_S2,20,2,21.228154510136804,21.228154510136804,23.33925525983122
2024-09-30_S2,20,3,19.776564055026334,15.847791574699011,25.503605924964052
2024-10-01_S2,20,6,23.31180738718648,23.22032587233945,27.96794501456425
2024-10-02_S2,20,5,30.19574409964764,30.29871581499981,40.25407529013112
2024-10-03_S2,20,4,24.521120612829208,23.57861799848213,35.117857088346724
2024-10-04_S2,20,5,22.42882998223355,22.052636636517608,27.65508650835684
2024-10-05_S2,20,9,31.482370283039423,29.14844841876419,48.5685464383206
2024-10-06_S2,20,6,30.12470332909015,27.70672639726373,44.11896090109797
2024-10-07_S2,20,6,27.637273596781665,21.659518704843343,41.4285319485947
2024-10-09_S2,20,4,27.170169752312418,29.494619672286856,36.17458617023633
2024-10-10_S2,20,3,20.934100544045826,21.117493872859086,25.26699768116074
2024-10-11_S2,20,4,29.13041621498766,29.76969896799003,40.88151218760386
2024-10-12_S2,20,4,24.330433697409063,22.543629070977058,28.94912903899143
2024-10-14_S2,20,11,24.75934798520701,22.161082361496515,32.039118672950096
2024-10-15_S2,20,1,18.05030968977206,18.05030968977206,18.05030968977206
2024-10-16_S2,20,7,24.338364905389096,23.55891248837728,36.269830339715384
2024-10-17_S2,20,2,17.85107257644114,17.85107257644114,18.56158088877091
2024-10-19_S2,20,5,27.343993820238314,30.031806451313418,31.86736949663457
2024-10-21_S2,20,1,31.26072371891152,31.26072371891152,31.26072371891152
2024-10-23_S2,20,5,30.561718612600554,28.443690128478586,46.11863568307529
2024-10-24_S2,20,6,21.79184430031981,23.14531831761039,26.698331130524025
2024-10-25_S2,20,1,34.69453982843666,34.69453982843666,34.69453982843666
2024-10-26_S2,20,4,25.07683162676345,21.346291687917855,32.95566075032847
2024-10-27_S2,20,5,19.281447537530763,16.87166865505422,23.440809475865734
2024-10-29_S2,20,3,23.11481592962963,21.258950385806475,26.886170784358562
2024-10-30_S2,20,3,26.725511937092737,32.12157653305481,34.41350873892654
2024-10-31_S2,20,5,26.472014387245935,26.415350637055955,40.12939745718478
2024-11-01_S2,20,6,27.625123724771033,27.221130371647913,34.42430191724922
2024-11-02_S2,20,1,54.96381899075301,54.96381899075301,54.96381899075301
2024-11-03_S2,20,3,25.83221260942317,19.47363241732934,39.84953825546209
2024-11-04_S2,20,2,30.119689002396484,30.119689002396484,31.31865254109094
2024-11-05_S2,20,10,30.931314241626104,30.961529976557415,49.50110506329785
2024-11-06_S2,20,8,23.65791010394848,25.913557159022183,30.067749885808784
2024-11-07_S2,20,5,25.397076345191465,22.07855995201085,37.98417734442745
2024-11-08_S2,20,5,23.603323040854853,22.35691848748945,29.125535864804664
2024-11-09_S2,20,5,26.906293884396046,30.334175445306794,36.501821690618335
2024-11-11_S2,20,6,22.100321661051847,21.16249048986616,31.63507116914461
2024-11-12_S2,20,6,27.156227569282503,24.607691481378737,40.538399812207864
2024-11-13_S2,20,4,18.08345849518923,17.3018835527851,23.15870946088108
2024-11-14_S2,20,1,17.287062393954272,17.287062393954272,17.287062393954272
2024-11-16_S2,20,5,38.420311568034705,38.53469725453343,54.978622171472914
2024-11-17_S2,20,2,17.443681845204328,17.443681845204328,19.108082896983117
2024-11-18_S2,20,4,29.777506994893233,28.106651692711992,41.48159284106137
2024-11-19_S2,20,1,12.784903210346569,12.784903210346569,12.784903210346569
2024-11-20_S2,20,3,21.91074948246644,21.045578310511665,25.286539907267596
2024-11-21_S2,20,10,28.86067765707788,22.140866074744444,44.530393258018194
2024-11-22_S2,20,5,25.092398085482266,22.68824340444026,34.190583856966256
2024-11-24_S2,20,2,34.409212301543064,34.409212301543064,40.19206496159974
2024-11-26_S2,20,5,19.066571497659307,19.917286061198936,23.342834114655556
2024-11-28_S2,20,4,17.90002193135116,17.854494748683486,18.722059197357982
2024-11-29_S2,20,1,19.680389405036394,19.680389405036394,19.680389405036394
2024-11-30_S2,20,7,19.57449485200043,19.386787547797752,25.230633872300057
2024-12-01_S2,20,3,28.33707834096864,34.10274591363859,38.309653028180854
2024-12-28_S2,20,3,20.586721003106955,20.815959813126426,24.632763190239125
2024-12-30_S2,20,7,32.24523060279996,37.240583215030945,45.41948216526957
2024-12-31_S2,20,9,25.137579175016736,21.725454804354882,37.49934467734843
2025-01-01_S2,20,4,28.788983038988384,27.392704858436684,39.35249245245544
2025-01-02_S2,20,5,32.02651261255431,18.769074059961422,58.05080817278278
2025-01-03_S2,20,5,24.459087770380403,22.335843652957248,36.92252165591788
2025-01-04_S2,20,4,21.39394431494363,20.075629531753023,30.419922094302386
2025-01-05_S2,20,1,56.21341599062871,56.21341599062871,56.21341599062871
2025-01-06_S2,20,5,24.322326428416606,24.370565802692962,29.7411729937744
2025-01-07_S2,20,8,28.326836110347774,27.334161226149668,41.22473213172603
2025-01-09_S2,20,2,22.50203298095891,22.50203298095891,24.55838130619158
2025-01-10_S2,20,2,15.09405380608819,15.09405380608819,17.638606338891293
2025-01-11_S2,20,4,29.671780527451883,30.015849526341604,36.18594815613828
2025-01-12_S2,20,3,24.98125041126593,24.253622670656124,32.92120763639323
2025-01-13_S2,20,6,30.307261932423444,24.461031780853666,50.59384801999936
2025-01-14_S2,20,7,28.354541138108424,24.335488007645846,41.09027941861984
2025-01-16_S2,20,5,34.170046736570555,30.82577068194542,44.034812230952625
2025-01-17_S2,20,4,25.127808388935655,23.517907586913736,35.579202041564855
2025-01-18_S2,20,6,26.059661434104964,27.943979195393908,32.986800762254845
2025-01-19_S2,20,7,29.472513398853334,31.573286173662673,42.27200661440224
2025-01-20_S2,20,4,23.795651452061815,23.717302411852337,28.120559890958784
2025-01-21_S2,20,6,25.905474971522978,20.04626896624911,41.078767458547304
2025-01-22_S2,20,5,29.39669457186782,28.103667947977655,41.213991158750076
2025-01-23_S2,20,4,25.778031643792254,26.558522063795117,34.8919942397836
2025-01-24_S2,20,5,22.792057673280336,23.26906659867472,28.306613710370556
2025-01-26_S2,20,1,42.91267058170835,42.91267058170835,42.91267058170835
2025-01-27_S2,20,3,20.07039201377327,22.153810139979697,23.84383516831295
2025-01-28_S2,20,4,19.551006604381485,17.3004761484978,27.51312300140197
2025-01-29_S2,20,8,20.8551603411795,19.342987281131727,27.197805158184114
2025-01-30_S2,20,5,33.19234647622092,24.06352886099183,56.037280093936744
2025-01-31_S2,20,8,25.1040127271511,23.91498885754679,36.36984244952949
2025-02-01_S2,20,7,26.000601354704077,25.428861833279242,36.634004518762346
2025-02-02_S2,20,7,31.72501903252324,25.95704870501509,43.515032184449716
2025-02-03_S2,20,2,31.25884002864312,31.25884002864312,36.6677928723831
2025-02-04_S2,20,11,25.76593607470574,24.331510439167687,37.8077894177697
2025-02-05_S2,20,2,30.099787035537013,30.099787035537013,30.581606061613048
2025-02-06_S2,20,4,20.549775071607502,18.73202839543579,29.47393570770976
2025-02-07_S2,20,12,25.241087309810766,21.406369260082464,42.50166041801234
2025-02-08_S2,20,6,36.159850493096634,37.10493143772587,51.84054712648802
2025-02-09_S2,20,6,23.810071453600017,23.134208781006524,33.63983825454005
2025-02-10_S2,20,13,28.466680020765825,25.365597005187617,41.90195392189445
2025-02-11_S2,20,3,26.72120615608223,31.07516660798967,31.992923685214702
2025-02-12_S2,20,4,17.790990128282395,16.910543308306508,22.748514910624095
2025-02-13_S2,20,7,23.66593952348985,23.26564603246696,28.105245387821466
2025-02-14_S2,20,6,21.418154001879618,22.92918186028563,27.201026089560546
2025-02-15_S2,20,3,21.57104051908951,15.121691791500377,32.779610421521376
2025-02-16_S2,20,4,30.8586047260544,25.898450745990854,48.978398551898884
2025-02-17_S2,20,1,26.260096195033142,26.260096195033142,26.260096195033142
2025-02-18_S2,20,8,20.692285472962745,19.2221849005214,27.8208063016586
2025-02-19_S2,20,3,29.468489202569145,26.19185244106197,45.90107153914117
2025-02-20_S2,20,6,22.138249579353353,21.11200796937253,30.966275450863215
2025-02-21_S2,20,2,19.498515792718038,19.498515792718038,25.644244867645007
2025-02-22_S2,20,4,19.499543031414397,20.186030184598124,24.205106652877546
2025-02-23_S2,20,7,22.55999958769539,20.93003830744049,30.304805210303535
2025-02-24_S2,20,3,31.579753054888084,38.379632693331,38.96329237344867
2025-02-25_S2,20,2,28.418519270865424,28.418519270865424,35.21546545050073
2025-02-26_S2,20,5,19.932773590070774,17.981452945812617,27.103422634541204
2025-02-27_S2,20,6,23.199999547691004,21.005167044595247,33.77165200822871
2025-02-28_S2,20,7,21.231748175665643,21.41191366715254,23.75664449429171
2025-03-01_S2,20,7,24.606301837265526,21.35103579559839,37.581261500365336
2025-03-03_S2,20,4,28.43399764851753,28.1965033395134,30.423274586836264
2025-03-04_S2,20,8,25.876679832367255,23.228439851187776,38.08304900095378
2025-03-05_S2,20,1,38.7542668561971,38.7542668561971,38.7542668561971
2025-03-06_S2,20,3,22.20065891833624,17.060525032596097,32.61952608137288
2025-03-07_S2,20,6,22.746970699942434,20.667832350660532,33.68797457943923
2025-03-08_S2,20,2,40.29128512481168,40.29128512481168,51.373942361146696
2025-03-09_S2,20,1,21.818605298526744,21.818605298526744,21.818605298526744
2025-03-10_S2,20,4,36.15643825329119,34.38765181979788,50.479077908023534
2025-03-11_S2,20,2,25.7684290956241,25.7684290956241,33.438997280583195
2025-03-12_S2,20,3,29.83658988910635,28.592813302433324,35.01423802475082
2025-03-13_S2,20,13,26.853484203194284,27.317542558093383,36.97120143793436
2025-03-14_S2,20,6,24.13674003466176,23.687925714297343,34.017760926787645
2025-03-15_S2,20,2,20.332380613718037,20.332380613718037,22.22875650074457
2025-03-16_S2,20,2,21.142908501898503,21.142908501898503,24.445477607637635
2025-03-17_S2,20,4,33.725033006854034,32.98474920057464,47.89161016427458
2025-03-18_S2,20,3,23.337371164947076,20.29022079920571,29.952829439746164
2025-03-19_S2,20,8,26.492425697280865,28.733365209889996,33.4790787538258
2025-03-20_S2,20,3,35.809599756361756,38.747941987840235,43.397436211944
2025-03-21_S2,20,6,27.0757156114994,23.499756205444275,42.69277754556983
2025-03-22_S2,20,4,30.747483595021883,31.130730164283445,38.659875164725484
2025-03-23_S2,20,2,16.584734763122007,16.584734763122007,18.20683389393644
2025-03-24_S2,20,3,26.021829330741735,27.31017797774653,34.31306793748775
2025-03-26_S2,20,2,19.045539680262515,19.045539680262515,22.09776627221002
2025-03-27_S2,20,6,20.186239974206515,19.576105026678754,23.51356320548946
2025-03-28_S2,20,2,20.26762234918258,20.26762234918258,25.53664961499244
2025-03-29_S2,20,6,25.820267661011002,23.235755389914765,36.87670817254625
2025-03-30_S2,20,4,20.81252053092102,20.808074709413436,28.648672148841364
2025-03-31_S2,20,8,23.6710231531291,21.089758021921526,37.35320113680294
2025-04-01_S2,20,1,24.136623897654673,24.136623897654673,24.136623897654673
2025-04-02_S2,20,8,22.996830826693248,21.183820592451546,29.17969536866189
2025-04-03_S2,20,6,26.86788646223837,22.384226432061524,45.57871211039462
2025-04-04_S2,20,4,21.450714261616397,21.47391462535303,27.280404325761644
2025-04-05_S2,20,6,27.39062572771724,21.665346115389905,41.82664101488025
2025-04-06_S2,20,2,28.002514359739365,28.002514359739365,29.298674092921335
2025-04-07_S2,20,2,18.692868136034434,18.692868136034434,19.10727966069621
2025-04-08_S2,20,5,27.34994852863546,23.17921061535371,37.123204195787174
2025-04-09_S2,20,3,20.878511639580818,22.53641142747692,25.14234144414115
2025-04-10_S2,20,6,35.073805292523986,34.181635961808645,57.19280753960349
2025-04-11_S2,20,3,18.436911712703832,19.23689679983626,20.907802457105973
2025-04-12_S2,20,1,18.41607604594884,18.41607604594884,18.41607604594884
2025-04-13_S2,20,4,17.835007156724913,14.536645907866204,25.510521914936774
2025-04-14_S2,20,2,20.376478184064013,20.376478184064013,24.94829770357089
2025-04-15_S2,20,4,23.01423004848916,23.735174128479585,28.104979037794468
2025-04-16_S2,20,3,20.067001216865506,21.414180146652896,23.03939140392868
2025-04-17_S2,20,4,22.587975157625763,20.450499727046736,29.92130991811035
2025-04-18_S2,20,5,18.460641175083452,18.676336938413414,23.63803810743572
2025-04-19_S2,20,4,20.933717778354733,21.308341073876342,25.4734869093208
2025-04-20_S2,20,1,39.10048303867484,39.10048303867484,39.10048303867484
2025-04-21_S2,20,4,26.646260627770193,24.57212988839428,38.16720151013659
2025-04-22_S2,20,6,26.589442943020035,27.746526642412597,34.490221222964315
2025-04-23_S2,20,4,30.493469608649438,28.516171660704448,40.58209042872209
2025-04-25_S2,20,5,19.27734034268309,19.35479682221621,24.54395327594751
2025-04-26_S2,20,3,28.24836998057745,26.37153189703181,34.57993023118952
2025-04-27_S2,20,6,22.457791059558843,19.33352156491892,31.377306277070183
2025-04-28_S2,20,8,23.66017519037863,24.5049530579523,27.972169956839057
2025-04-29_S2,20,5,23.057727483085888,22.94633669299273,28.871797630382986
2025-04-30_S2,20,3,26.66972808523158,29.34690705530179,30.19867247361859
2025-05-01_S2,20,3,24.574544975274268,27.553143274262837,29.953838712347032
2025-05-03_S2,20,6,23.715365608173496,22.90336656219912,33.02692591807378
2025-05-05_S2,20,5,25.939280744477742,26.74686738144598,32.93512657694906
2025-05-06_S2,20,5,30.40165238364809,27.35557182551779,42.35660525478053
2025-05-07_S2,20,4,25.493674713014645,23.755610406533002,36.180042727410815
2025-05-08_S2,20,2,23.85212778701579,23.85212778701579,25.030127439070903
2025-05-09_S2,20,3,20.555675010918822,19.287553676331818,22.361296709843533
2025-05-10_S2,20,3,29.101505985642145,29.884072980463536,40.076620136193284
2025-05-11_S2,20,3,59.22793316483566,41.19520926432959,106.2940282506626
2025-05-12_S2,20,3,24.71206653326364,26.62023190785224,27.856962714581766
2025-05-13_S2,20,6,21.888220050778774,18.44563697322274,32.518723539778435
2025-05-14_S2,20,5,26.475057114187116,26.07778646001515,37.01568412145581
2025-05-15_S2,20,5,20.3447548670923,18.775694405323815,29.678802433447487
2025-05-16_S2,20,10,34.00911924022603,33.65213716481398,46.565558550940096
2025-05-17_S2,20,4,24.57861701193351,23.881641556462355,29.571459719734953
2025-05-18_S2,20,2,20.53929162924859,20.53929162924859,24.39066502855309
2025-05-19_S2,20,2,48.55989415634181,48.55989415634181,48.84545548672447
2025-05-20_S2,20,4,25.483975739246542,26.401839868243975,31.238047996087023
2025-05-21_S2,20,5,23.66515130389077,19.904929786312884,32.08736038803434
2025-05-22_S2,20,4,21.05535565667132,13.6807732320367,35.69434110311874
2025-05-23_S2,20,2,24.929122917815874,24.929122917815874,25.698504549715604
2025-05-24_S2,20,8,24.345118839612972,21.932603816055988,36.18652937904511
2025-05-25_S2,20,3,22.820941891851763,28.102166635284703,28.386643523378005
2025-05-26_S2,20,5,26.085935434677594,28.33692174521784,33.488280065256994
2025-05-27_S2,20,9,20.837007105431493,20.16688704367639,31.304783038828436
2025-05-28_S2,20,2,14.838895546066148,14.838895546066148,16.067845788229096
2025-05-29_S2,20,6,19.241609200665625,16.062782023056066,27.914813663541928
2025-05-30_S2,20,5,34.57199651266548,24.926822421954537,54.00567513287238
2025-05-31_S2,20,3,34.25779798052904,35.534496342525394,38.46322872811398
2025-06-01_S2,20,5,16.601858278451747,17.65921070795832,20.038817938427197
2025-06-02_S2,20,4,23.380345983813974,24.87735839082201,28.995023326470807
2025-06-03_S2,20,3,30.768697593987216,34.71566757306013,42.17551224140557
2025-06-04_S2,20,3,24.314307600019674,18.65637589231724,35.66938972466835
2025-06-05_S2,20,2,26.010249351991646,26.010249351991646,26.667114840951747
2025-06-06_S2,20,3,15.691714597527445,14.288560758412595,17.811286796823143
2025-06-07_S2,20,4,31.528304128854252,31.55370254879699,42.98655492299603
2025-06-08_S2,20,6,28.57236775156774,28.372387890076265,39.98816479076874
2025-06-09_S2,20,4,31.453116658448543,26.441654131318593,45.46199955065351
2025-06-17_S2,20,10,31.36892068144068,31.070877477597033,43.559444224567486
2025-06-18_S2,20,10,27.241490475317743,29.340176433150503,37.337694557113956
2025-06-19_S2,20,7,27.295386476201184,27.253972555746635,38.08723750048998
2025-06-20_S2,20,15,26.382584257734834,23.076217435535327,43.34686984749694
2025-06-21_S2,20,6,24.629908529806368,21.35874786976993,35.1107006985914
2025-06-22_S2,20,12,26.31105692921449,26.135320946364487,40.08258089067511
2025-06-23_S2,20,9,22.730916381017657,21.331937435223345,31.78108326144431
2025-06-24_S2,20,9,29.624861754812514,28.779826818464514,43.598414566233416
2025-06-25_S2,20,12,24.67674758438413,25.191458142066832,36.85187172168251
2025-06-26_S2,20,14,24.511372904286457,21.305247515008656,33.43282483167687
2025-06-27_S2,20,7,22.929604091097662,18.651619885622775,35.64062493278022
2025-06-28_S2,20,6,30.930555394099134,28.48634948287827,47.02796483195177
2025-06-29_S2,20,10,23.635781767840772,21.49034625725563,38.66346172466533
2025-06-30_S2,20,7,22.252737932034997,15.976282763222299,36.55913321929335
2025-07-01_S2,20,10,23.866442816117853,22.062023111691303,34.345939799753154
2025-07-02_S2,20,14,26.367042385313823,25.398139734091078,35.893122291464095
2025-07-03_S2,20,9,25.874864447277858,16.29952233215722,47.84379680827202
2025-07-04_S2,20,13,25.556123175142147,24.382366547170925,37.71852956663464
2025-07-05_S2,20,10,29.79102485653424,29.604673276111406,42.163996258494144
2025-07-08_S2,20,26,24.424942120704316,23.42096720234721,34.04584983250624
2025-07-09_S2,20,12,26.7048067543477,26.733682100636877,37.95983462006727
2025-07-10_S2,20,12,25.45898137604368,21.67263674189147,41.55944517805779
2025-07-11_S2,20,9,28.032941643204104,18.41343050878102,53.84518469021314
2025-07-12_S2,20,10,29.541450017648167,25.88030543670077,47.69719292392992
2025-07-13_S2,20,14,28.679078514727344,26.826225406701006,43.68087612289673
2025-07-14_S2,20,16,23.324269393527388,20.794733755113917,38.63429909554574
2025-07-15_S2,20,11,23.300973724923935,23.616393539981967,29.523785156045967
2025-07-16_S2,20,7,23.516197460607636,20.206941744425727,33.91008853372405
2025-07-17_S2,20,11,26.746917061767952,23.58274578934756,47.11319599797301
2025-07-18_S2,20,8,26.746998944585414,25.512323777141606,38.651387453039014
2025-07-19_S2,20,16,27.25396202640364,26.03774316139271,42.33977979196405
2025-07-20_S2,20,10,28.905755721465813,29.783254508066392,45.29816468672453
2025-07-21_S2,20,4,25.812273629284896,23.07710299005021,36.72356383680842
2025-07-22_S2,20,6,31.095720807870677,26.360830567423957,52.062493696324864
2025-07-24_S2,20,15,27.172307263300436,19.536154247408515,49.55565081214188
2025-07-26_S2,20,6,20.526449860602764,19.07948385078727,26.737433804929005
2025-07-28_S2,20,10,29.30263932344594,28.220114830371635,43.10841800903267
2025-07-30_S2,20,2,48.630738079013895,48.630738079013895,69.55103612456223
2025-07-31_S2,20,8,20.688702272351602,17.362042949539454,30.94207710806977
2025-08-01_S2,20,12,21.00195194173206,19.222565903064265,31.11958647686887
2025-08-02_S2,20,13,23.417317065863106,21.191731669696793,32.32410316079705
2025-08-03_S2,20,10,32.0837636076022,30.565664977431616,42.73905570031504
2025-08-04_S2,20,6,23.240184554678063,21.006702110505245,34.19613447941583
2025-08-05_S2,20,6,18.655027866858415,12.705847379971196,31.41971761340151
2025-08-06_S2,20,6,23.70540813402866,22.57546323952236,29.595522081976842
2025-08-07_S2,20,8,21.952552132911002,22.429414920088462,26.72514866920251
2025-08-08_S2,20,8,25.272675051498698,22.05025536427196,36.02611734631091
2025-08-09_S2,20,16,25.85253420545144,22.240199298613078,40.028433273844854
2025-08-10_S2,20,7,23.661593608416915,23.92809540100738,29.15427566351793
2025-08-11_S2,20,12,25.302152821785413,23.851193200905968,38.39401913678372
2025-08-12_S2,20,11,26.092173843065858,22.370432803523904,48.04061389022293
2025-08-14_S2,20,7,21.889187002865388,20.966306926898692,26.866279362399474
2025-08-15_S2,20,10,21.345979800354964,17.137389216167257,29.512701991626493
2025-08-16_S2,20,9,23.363133653871948,21.672997042057055,34.88241420500174
2025-08-17_S2,20,13,26.341043018734823,24.120759922683984,37.566744754873596
2025-08-18_S2,20,8,18.360754963716936,16.630212872213498,25.547126058008537
2025-08-19_S2,20,10,23.655167059288825,24.07676768974293,29.35093396851757
2025-08-20_S2,20,15,28.63571955450241,27.599455554694572,46.68462769009501
2025-08-21_S2,20,10,22.77062384482386,23.388303052688286,28.528388501542658
2025-08-22_S2,20,13,29.599225819692762,28.961770347931907,47.330544726691464
2025-08-23_S2,20,10,20.872508987414097,20.565316592705532,25.442909714029447
2025-08-24_S2,20,10,25.318382408951827,25.10363509191788,33.35582816443447
2025-08-25_S2,20,12,22.501125132572653,21.144272096906114,33.164600929551874
2025-08-26_S2,20,20,22.428594951237752,19.654594417159622,34.515099890422306
2025-08-27_S2,20,10,24.928859484880014,26.294069444581652,34.768365631978675
2025-08-28_S2,20,10,26.869140894101555,22.8578383234042,44.92621887867526
2025-08-29_S2,20,7,20.7910500687926,14.732027819798969,32.262523530057166
2025-08-30_S2,20,9,26.069127855666068,23.75697775460884,37.90890441835762
2025-08-31_S2,20,10,24.80408608049608,21.953232879898643,41.174230249213394
2025-09-01_S2,20,8,26.98285596561481,23.39110730559193,43.663825878474526
2025-09-02_S2,20,10,22.006283625500753,23.222692464576703,30.988119952365185
2025-09-03_S2,20,13,23.94479777201788,24.518413761578557,33.100470374764754
2025-09-04_S2,20,13,32.22678218935648,29.338555061435752,47.333136805947966
2025-09-05_S2,20,12,27.297790757456113,26.219540337006293,40.48938445395459
2025-09-06_S2,20,15,25.864968255001582,28.03519665562431,35.480022500929174
2025-09-13_S2,20,12,25.307187189788788,25.133112172358523,40.7441035704558
2025-09-14_S2,20,13,33.09696696086659,27.731234857441283,52.476626587525715
2025-09-15_S2,20,8,18.634306646681978,17.726620076579575,25.17449461782172
2025-09-16_S2,20,7,22.074935426240806,22.66727388837821,25.931862820090565
2025-09-17_S2,20,11,23.5775014819318,22.977452272205003,31.342576496538715
2025-09-18_S2,20,8,30.271683748758765,28.891275572876047,44.34982732684871
2023-01-16_S2,21,4,27.66438785338333,24.645829454110746,38.10632070579973
